Benchmark,Project,File,No. Units,Avg CC,Avg No. Features per unit,Features Covered,JS:Async,JS:DynamicTyping,JS:DomInteraction,JS:NestedFunction,JS:HigherOrder,JS:CommonJS,JS:ES6,JS:Closures,JS:Prototype,JS:PropertyAccess,JS:WeakTyping,JS:VariadicParams,JS:ImplicitGlobals,JS:Undefined,JS:ObjectManipulation
JS-Projects,bower,JS-Projects\bower\packages\bower-config\lib\util\defaults.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-config\lib\util\expand.js,1,17.0,2.0,0.13333333333333333,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-config\lib\util\paths.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-config\lib\util\proxy.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-config\lib\util\rc.js,1,9.0,7.0,0.4666666666666667,0,1,0,1,1,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-config\lib\vendor\optimist.js,2,4.0,7.0,0.6,0,2,0,2,2,2,0.0,1,0,0,2.0,0.0,1.0,1.0,1.0
JS-Projects,bower,JS-Projects\bower\packages\bower-endpoint-parser\index.js,4,5.0,4.25,0.4,0,4,0,0,0,4,0.0,0,0,0,4.0,0.0,1.0,3.0,1.0
JS-Projects,bower,JS-Projects\bower\packages\bower-json\lib\json.js,9,4.555555555555555,4.666666666666667,0.6666666666666666,0,7,0,4,4,9,0.0,4,0,1,3.0,0.0,5.0,4.0,1.0
JS-Projects,bower,JS-Projects\bower\packages\bower-json\lib\util\createError.js,1,1.0,2.0,0.13333333333333333,0,1,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-json\lib\util\isAsset.js,1,4.0,2.0,0.13333333333333333,0,1,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-json\lib\util\isComponent.js,1,1.0,6.0,0.4,0,1,0,1,1,1,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-json\lib\vendor\ext-name.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-logger\lib\Logger.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-registry-client\Client.js,1,1.0,3.0,0.2,0,0,0,1,0,1,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-registry-client\lib\list.js,1,2.0,5.0,0.3333333333333333,0,1,0,1,1,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-registry-client\lib\lookup.js,1,2.0,6.0,0.4,0,1,0,1,1,1,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-registry-client\lib\register.js,1,3.0,6.0,0.4,0,1,0,1,1,1,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-registry-client\lib\search.js,1,2.0,5.0,0.3333333333333333,0,1,0,1,1,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-registry-client\lib\unregister.js,1,3.0,6.0,0.4,0,1,0,1,1,1,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-registry-client\lib\util\Cache.js,1,1.0,4.0,0.26666666666666666,0,0,0,1,1,1,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-registry-client\lib\util\createError.js,1,1.0,2.0,0.13333333333333333,0,1,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,bower,JS-Projects\bower\packages\bower-registry-client\lib\util\md5.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,dropzone,JS-Projects\dropzone\cypress\plugins\index.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,dropzone,JS-Projects\dropzone\src\dropzone.js,2,3.696428571428572,12.0,0.8,0,2,2,2,2,0,2.0,2,2,0,2.0,2.0,2.0,2.0,2.0
JS-Projects,dropzone,JS-Projects\dropzone\src\emitter.js,1,4.25,7.0,0.4666666666666667,0,1,0,1,0,0,1.0,0,0,0,1.0,1.0,0.0,1.0,1.0
JS-Projects,dropzone,JS-Projects\dropzone\src\options.js,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,express-jwt,JS-Projects\express-jwt\src\errors\UnauthorizedError.ts,1,1.0,2.0,0.13333333333333333,0,0,0,1,0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,express-jwt,JS-Projects\express-jwt\src\index.ts,1,1.0,8.0,0.5333333333333333,1,1,0,1,1,0,1.0,1,0,0,1.0,0.0,0.0,1.0,0.0
JS-Projects,express-jwt,JS-Projects\express-jwt\src\util\set.ts,1,4.0,7.0,0.4666666666666667,0,0,0,1,1,0,1.0,1,0,0,1.0,0.0,1.0,0.0,1.0
JS-Projects,extract-text-webpack-plugin,JS-Projects\extract-text-webpack-plugin\src\index.js,1,2.833333333333333,10.0,0.6666666666666666,0,1,0,1,1,0,1.0,0,1,0,1.0,1.0,1.0,1.0,1.0
JS-Projects,extract-text-webpack-plugin,JS-Projects\extract-text-webpack-plugin\src\lib\ExtractTextPluginCompilation.js,1,2.5,7.0,0.4666666666666667,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,1.0,1.0,1.0
JS-Projects,extract-text-webpack-plugin,JS-Projects\extract-text-webpack-plugin\src\lib\ExtractedModule.js,1,1.4444444444444444,4.0,0.26666666666666666,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,extract-text-webpack-plugin,JS-Projects\extract-text-webpack-plugin\src\lib\OrderUndefinedError.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,extract-text-webpack-plugin,JS-Projects\extract-text-webpack-plugin\src\lib\helpers.js,8,2.75,1.25,0.4666666666666667,0,2,0,1,1,0,3.0,1,1,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,extract-text-webpack-plugin,JS-Projects\extract-text-webpack-plugin\src\loader.js,1,8.0,8.0,0.5333333333333333,0,1,0,1,1,0,1.0,1,0,0,1.0,0.0,1.0,0.0,1.0
JS-Projects,hoodie,JS-Projects\hoodie\cli\app-defaults.js,1,3.0,2.0,0.13333333333333333,0,1,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\cli\assure-folders.js,1,3.0,4.0,0.26666666666666666,0,1,0,0,1,1,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\cli\compatibility-check.js,1,2.0,2.0,0.13333333333333333,0,0,0,0,1,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\cli\hapi-options.js,1,3.0,3.0,0.2,0,1,0,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\cli\hoodie-defaults.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\cli\index.js,1,1.0,5.0,0.3333333333333333,0,1,0,1,1,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\cli\options.js,1,3.0,4.0,0.26666666666666666,0,1,0,1,1,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\cli\parse-options.js,1,5.0,5.0,0.3333333333333333,0,1,0,0,0,1,0.0,0,0,1,1.0,0.0,0.0,1.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\cli\utils\create-auth-dbUrl.js,1,18.0,7.0,0.4666666666666667,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\cli\webroot-locator.js,1,3.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\server\index.js,1,1.0,5.0,0.3333333333333333,0,0,0,1,1,1,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\server\plugins\client\bundle-handler-factory.js,1,1.0,7.0,0.4666666666666667,1,1,0,1,1,1,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\server\plugins\client\bundle-writer.js,1,3.0,5.0,0.3333333333333333,0,0,0,1,1,1,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\server\plugins\client\bundle.js,1,1.0,7.0,0.4666666666666667,0,1,0,1,1,1,1.0,1,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\server\plugins\client\index.js,1,2.0,3.0,0.2,0,1,0,0,1,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\server\plugins\good-hoodie.js,1,2.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\server\plugins\index.js,1,1.0,6.0,0.4,0,1,0,1,1,1,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\server\plugins\logger.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\server\plugins\maybe-force-gzip.js,1,1.0,3.0,0.2,0,0,0,1,1,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,hoodie,JS-Projects\hoodie\server\plugins\public.js,1,2.0,6.0,0.4,0,1,0,1,1,1,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,json-server,JS-Projects\json-server\src\observer.ts,1,1.0,4.0,0.26666666666666666,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,json-server,JS-Projects\json-server\src\service.ts,3,3.185185185185185,3.6666666666666665,0.4666666666666667,1,2,0,2,2,0,2.0,0,1,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,knex,JS-Projects\knex\docs\.vitepress\knexDialects.ts,1,1.0,5.0,0.3333333333333333,0,1,0,1,0,0,1.0,1,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\docs\.vitepress\theme\dialect.js,2,1.5,4.0,0.4,0,2,0,1,1,0,2.0,1,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,knex,JS-Projects\knex\index.js,1,2.0,3.0,0.2,0,1,0,0,0,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\knex.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\knex.mjs,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\client.js,1,1.853658536585366,10.0,0.6666666666666666,1,1,0,1,1,1,1.0,0,0,0,1.0,1.0,1.0,0.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\better-sqlite3\index.js,1,2.0,7.0,0.4666666666666667,1,1,0,1,1,1,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\cockroachdb\crdb-columncompiler.js,1,3.0,3.0,0.2,0,0,0,1,0,1,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\cockroachdb\crdb-querycompiler.js,1,2.2857142857142856,7.0,0.4666666666666667,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,0.0,1.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\cockroachdb\crdb-tablecompiler.js,1,2.5,5.0,0.3333333333333333,0,1,0,1,0,1,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\cockroachdb\crdb-viewcompiler.js,1,1.0,2.0,0.13333333333333333,0,0,0,1,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\cockroachdb\index.js,1,1.3,4.0,0.26666666666666666,1,0,0,1,0,1,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\index.js,1,2.0,3.0,0.2,0,1,0,0,0,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\index.ts,1,2.0,2.0,0.13333333333333333,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mssql\index.js,1,3.16,10.0,0.6666666666666666,1,1,0,1,1,1,1.0,0,0,0,1.0,1.0,1.0,0.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mssql\mssql-formatter.js,1,3.0,4.0,0.26666666666666666,0,1,0,1,0,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mssql\query\mssql-querycompiler.js,1,3.914285714285714,8.0,0.5333333333333333,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,0.0,1.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mssql\schema\mssql-columncompiler.js,1,2.125,7.0,0.4666666666666667,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mssql\schema\mssql-compiler.js,1,1.1666666666666667,4.0,0.26666666666666666,0,1,0,1,0,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mssql\schema\mssql-tablecompiler.js,1,3.5,9.0,0.6,1,1,0,1,1,1,1.0,0,0,0,1.0,1.0,1.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mssql\schema\mssql-viewcompiler.js,1,1.6666666666666667,5.0,0.3333333333333333,0,1,0,1,0,1,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mssql\transaction.js,1,1.0,5.0,0.3333333333333333,1,0,0,1,1,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mysql2\index.js,1,2.5,5.0,0.3333333333333333,0,1,0,1,0,1,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mysql2\transaction.js,1,3.0,7.0,0.4666666666666667,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mysql\index.js,1,2.0,10.0,0.6666666666666666,1,1,0,1,1,1,1.0,0,0,0,1.0,1.0,1.0,0.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mysql\query\mysql-querycompiler.js,1,2.083333333333333,7.0,0.4666666666666667,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,0.0,0.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mysql\schema\mysql-columncompiler.js,1,2.3043478260869565,7.0,0.4666666666666667,0,1,0,1,0,1,1.0,0,0,0,1.0,1.0,1.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mysql\schema\mysql-compiler.js,1,1.25,5.0,0.3333333333333333,0,1,0,1,1,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mysql\schema\mysql-tablecompiler.js,1,4.333333333333333,9.0,0.6,1,1,0,1,1,1,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mysql\schema\mysql-viewbuilder.js,1,1.0,3.0,0.2,0,0,0,1,0,1,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mysql\schema\mysql-viewcompiler.js,1,1.0,2.0,0.13333333333333333,0,0,0,1,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\mysql\transaction.js,1,3.0,7.0,0.4666666666666667,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\oracle\index.js,1,1.5555555555555556,9.0,0.6,1,1,0,1,1,1,1.0,0,0,0,1.0,1.0,1.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\oracle\query\oracle-querycompiler.js,1,3.7,9.0,0.6,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,1.0,1.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\oracle\schema\internal\trigger.js,1,1.6666666666666667,4.0,0.26666666666666666,0,1,0,1,0,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\oracle\schema\oracle-columnbuilder.js,1,1.0,3.0,0.2,0,0,0,1,0,1,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\oracle\schema\oracle-columncompiler.js,1,2.076923076923077,8.0,0.5333333333333333,0,1,0,1,1,1,1.0,0,0,0,1.0,1.0,1.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\oracle\schema\oracle-compiler.js,1,1.4166666666666667,6.0,0.4,0,1,0,1,0,1,1.0,0,0,0,1.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\oracle\schema\oracle-tablecompiler.js,1,2.571428571428572,8.0,0.5333333333333333,0,1,0,1,1,1,1.0,0,0,0,1.0,1.0,1.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\oracledb\index.js,1,2.294117647058824,9.0,0.6,1,1,0,1,1,1,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\oracledb\query\oracledb-querycompiler.js,1,3.2666666666666666,8.0,0.5333333333333333,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,0.0,1.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\oracledb\schema\oracledb-columncompiler.js,1,1.6666666666666667,5.0,0.3333333333333333,0,1,0,1,0,1,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\oracledb\schema\oracledb-tablecompiler.js,1,2.0,4.0,0.26666666666666666,0,1,0,1,0,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\oracledb\schema\oracledb-viewbuilder.js,1,1.0,3.0,0.2,0,0,0,1,0,1,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\oracledb\schema\oracledb-viewcompiler.js,1,1.0,2.0,0.13333333333333333,0,0,0,1,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\oracledb\utils.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\pgnative\index.js,1,1.5,7.0,0.4666666666666667,1,1,0,1,1,1,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\postgres\execution\pg-transaction.js,1,4.0,4.0,0.26666666666666666,0,1,0,1,0,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\postgres\index.js,1,2.0,10.0,0.6666666666666666,1,1,0,1,1,1,1.0,0,0,0,1.0,1.0,1.0,0.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\postgres\query\pg-querycompiler.js,1,2.466666666666667,8.0,0.5333333333333333,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,0.0,1.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\postgres\schema\pg-columncompiler.js,1,3.083333333333333,7.0,0.4666666666666667,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\postgres\schema\pg-compiler.js,1,1.5625,4.0,0.26666666666666666,0,1,0,1,0,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\postgres\schema\pg-tablecompiler.js,1,4.6,8.0,0.5333333333333333,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\postgres\schema\pg-viewbuilder.js,1,1.0,3.0,0.2,0,0,0,1,0,1,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\postgres\schema\pg-viewcompiler.js,1,1.0,2.0,0.13333333333333333,0,0,0,1,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\redshift\index.js,1,1.8,5.0,0.3333333333333333,0,1,0,1,0,1,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\redshift\query\redshift-querycompiler.js,1,1.2222222222222223,9.0,0.6,0,1,0,1,1,1,1.0,0,1,0,0.0,1.0,0.0,1.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\redshift\schema\redshift-columnbuilder.js,1,1.0,3.0,0.2,0,0,0,1,0,1,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\redshift\schema\redshift-columncompiler.js,1,1.75,5.0,0.3333333333333333,0,0,0,1,1,1,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\redshift\schema\redshift-compiler.js,1,1.0,3.0,0.2,0,0,0,1,0,1,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\redshift\schema\redshift-tablecompiler.js,1,5.0,9.0,0.6,0,1,0,1,1,1,1.0,0,0,0,1.0,1.0,1.0,1.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\redshift\schema\redshift-viewcompiler.js,1,1.0,2.0,0.13333333333333333,0,0,0,1,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\sqlite3\execution\sqlite-transaction.js,1,3.0,2.0,0.13333333333333333,0,0,0,1,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\sqlite3\index.js,1,2.2777777777777777,8.0,0.5333333333333333,1,1,0,1,1,1,1.0,0,0,0,1.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\sqlite3\query\sqlite-querycompiler.js,1,3.411764705882353,8.0,0.5333333333333333,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,1.0,0.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\sqlite3\schema\ddl.js,1,1.9375,6.0,0.4,1,1,0,1,1,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\sqlite3\schema\sqlite-columncompiler.js,1,1.0,3.0,0.2,0,0,0,1,0,1,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\sqlite3\schema\sqlite-compiler.js,1,2.25,7.0,0.4666666666666667,1,1,0,1,1,1,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\sqlite3\schema\sqlite-tablecompiler.js,1,3.5625,8.0,0.5333333333333333,0,1,0,1,1,1,1.0,0,0,0,1.0,1.0,1.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\sqlite3\schema\sqlite-viewcompiler.js,1,2.0,5.0,0.3333333333333333,0,1,0,1,0,1,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\execution\batch-insert.js,1,5.0,8.0,0.5333333333333333,1,1,0,1,1,1,1.0,1,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\execution\internal\delay.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\execution\runner.js,1,4.166666666666667,9.0,0.6,1,1,0,1,1,1,1.0,0,0,0,0.0,1.0,0.0,1.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\execution\transaction.js,1,1.8666666666666667,9.0,0.6,1,1,0,1,1,1,1.0,0,0,0,0.0,1.0,1.0,1.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\formatter.js,1,1.0,2.0,0.13333333333333333,0,0,0,1,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\index.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\knex-builder\FunctionHelper.js,1,4.75,4.0,0.26666666666666666,0,1,0,1,0,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\knex-builder\Knex.js,1,2.0,5.0,0.3333333333333333,0,1,0,1,0,1,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\knex-builder\internal\parse-connection.js,1,7.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\knex-builder\make-knex.js,1,1.0,3.0,0.2,0,0,0,1,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0
