Benchmark,Project,File,Unit,LOC,CC,JS:Async,JS:DynamicTyping,JS:DomInteraction,JS:NestedFunction,JS:HigherOrder,JS:CommonJS,JS:ES6,JS:Closures,JS:Prototype,JS:PropertyAccess,JS:WeakTyping,JS:VariadicParams,JS:ImplicitGlobals,JS:Undefined,JS:ObjectManipulation
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\features\ui\composables\useDisabled.ts,useDisabledChild,10,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\features\ui\composables\useDisableScroll.ts,useDisableScroll,11,1.0,0,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\mixins\keyboard.ts,anonymous,18,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\plugins\i18n.ts,translate,10,3.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,1.0,0.0,1.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\plugins\index.ts,setupPlugins,40,1.0,0,1,1,1,0,0,1.0,1,0,0,0.0,0.0,1.0,1.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\plugins\responsive.ts,useResponsive,1,1.0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\util\color.ts,toStrHex,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\util\color.ts,dimColor,10,3.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\util\color.ts,boostColor,10,3.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\util\defer.ts,useDefer,28,2.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\util\fonts.ts,installFonts,30,1.0,1,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\util\fonts.ts,useFonts,13,1.0,1,1,0,1,0,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\util\keyboard.ts,onKeyUp,3,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\util\keyboard.ts,onKeyDown,3,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\util\queue.ts,Queue,77,2.25,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\util\reactivity.ts,nonReactive,13,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\util\reactivity.ts,addNonReactiveProperties,10,2.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\util\reactivity.ts,useSavedRef,10,2.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\util\shared-data.ts,onSharedDataChange,7,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\util\theme.ts,useDarkMode,5,1.0,0,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\util\time.ts,useTimeAgo,8,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\util\format\time.ts,formatTime,4,2.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\build-tools\src\createConfig.js,createConfig,183,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\backend.ts,getInstanceMap,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\backend.ts,getCustomInstanceDetails,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\backend.ts,getCustomObjectDetails,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\backend.ts,isVueInstance,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\backend.ts,getCustomRouterDetails,15,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\backend.ts,getCustomStoreDetails,15,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\backend.ts,getCatchedGetters,22,3.0,0,1,0,1,0,0,1.0,1,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\bridge.ts,Bridge,194,2.4285714285714284,1,1,0,1,1,0,1.0,0,0,0,1.0,1.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\edit.ts,StateEditor,166,3.571428571428572,0,1,0,1,1,0,1.0,0,1,0,0.0,0.0,1.0,0.0,1.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\env.ts,initEnv,24,5.0,0,0,0,1,0,0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\plugin-permissions.ts,hasPluginPermission,7,2.0,0,1,0,0,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\plugin-permissions.ts,setPluginPermission,6,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\plugin-settings.ts,getPluginSettings,6,3.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\plugin-settings.ts,setPluginSettings,6,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\plugin-settings.ts,getPluginDefaultSettings,10,3.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\shared-data.ts,initSharedData,89,1.0,1,1,0,1,1,0,1.0,1,0,0,1.0,0.0,0.0,1.0,1.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\shared-data.ts,onSharedDataInit,9,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\shared-data.ts,destroySharedData,4,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\shared-data.ts,watchSharedData,12,2.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\storage.ts,initStorage,14,1.0,1,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\storage.ts,getStorage,12,4.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\storage.ts,setStorage,13,3.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\storage.ts,removeStorage,13,3.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\storage.ts,clearStorage,13,3.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\throttle.ts,createThrottleQueue,31,1.0,0,1,0,1,0,0,1.0,1,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\transfer.ts,stringifyCircularAutoChunks,20,7.0,0,1,0,0,0,0,1.0,0,0,0,0.0,1.0,0.0,1.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\transfer.ts,parseCircularAutoChunks,16,5.0,0,1,0,0,0,0,1.0,0,0,0,0.0,1.0,0.0,1.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shared-utils\src\transfer.ts,stringifyStrictCircularAutoChunks,7,4.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shell-dev-vue2\webpack.config.js,config,44,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shell-dev-vue2\src\MyClass.js,MyClass,8,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shell-dev-vue2\src\router.js,router,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\shell-dev-vue3\src\store.js,store,56,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,incubator-weex-ui,JS-VS-TS-Vue-Benchmark\incubator-weex-ui\example\_mods\set-nav.js,setTitle,22,4.0,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,incubator-weex-ui,JS-VS-TS-Vue-Benchmark\incubator-weex-ui\packages\wxc-city\util.js,getCities,27,4.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,1.0
JS-VS-TS-Vue-Benchmark,incubator-weex-ui,JS-VS-TS-Vue-Benchmark\incubator-weex-ui\packages\wxc-city\util.js,query,19,1.0,0,1,0,1,1,0,1.0,1,0,0,1.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,incubator-weex-ui,JS-VS-TS-Vue-Benchmark\incubator-weex-ui\packages\wxc-lottery-rain\libs\animate.js,showPig,12,2.0,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,incubator-weex-ui,JS-VS-TS-Vue-Benchmark\incubator-weex-ui\packages\wxc-lottery-rain\libs\animate.js,hidePig,12,2.0,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,incubator-weex-ui,JS-VS-TS-Vue-Benchmark\incubator-weex-ui\packages\wxc-lottery-rain\libs\animate.js,shakePig,36,3.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,incubator-weex-ui,JS-VS-TS-Vue-Benchmark\incubator-weex-ui\packages\wxc-lottery-rain\libs\region.js,Region,64,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.bundle.js,Alert,51,1.0,0,1,0,1,1,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.bundle.js,Button,31,1.0,0,1,0,1,1,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.bundle.js,Carousel,137,6.0,0,1,0,1,1,1,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.bundle.js,Collapse,89,2.0,0,1,1,1,1,1,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.bundle.js,Dropdown,307,14.666666666666666,0,1,1,1,1,1,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.bundle.js,Modal,55,1.0,0,1,0,1,1,1,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.bundle.js,Popover,51,1.0,0,1,0,1,1,1,0.0,1,0,0,1.0,1.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.bundle.js,Tab,41,1.0,0,1,0,1,1,1,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.bundle.js,Toast,49,1.0,0,1,0,1,1,1,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.bundle.js,Tooltip,66,1.0,0,1,0,1,1,1,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.bundle.js,Util,109,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.js,Alert,51,1.0,0,1,0,1,1,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.js,Button,31,1.0,0,1,0,1,1,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.js,Carousel,137,6.0,0,1,0,1,1,1,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.js,Collapse,89,2.0,0,1,1,1,1,1,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.js,Dropdown,307,14.666666666666666,0,1,1,1,1,1,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.js,Modal,55,1.0,0,1,0,1,1,1,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.js,Popover,51,1.0,0,1,0,1,1,1,0.0,1,0,0,1.0,1.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.js,Tab,41,1.0,0,1,0,1,1,1,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.js,Toast,49,1.0,0,1,0,1,1,1,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.js,Tooltip,66,1.0,0,1,0,1,1,1,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\docs\assets\vendor\bootstrap\js\bootstrap.js,Util,109,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\src\lib\dexie\initData.js,sites,1,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\src\lib\dexie\initData.js,iptv,1,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\src\lib\dexie\initData.js,recommendations,1,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\src\lib\dexie\initData.js,iniSetting,1,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\src\lib\dexie\initData.js,localKey,1,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-VS-TS-Vue-Benchmark,ZY-Player,JS-VS-TS-Vue-Benchmark\ZY-Player\src\lib\dexie\initData.js,getSite,7,1.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,commander.js,JS-Projects\commander.js\help.js,Help,840,3.6,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
JS-Projects,commander.js,JS-Projects\commander.js\option.js,Option,342,1.7142857142857142,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1
JS-Projects,commander.js,JS-Projects\commander.js\option.js,DualOptions,65,3.0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
JS-Projects,commander.js,JS-Projects\commander.js\suggestSimilar.js,suggestSimilar,44,7.0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0
JS-Projects,express,JS-Projects\express\application.js,app,671,2.8823529411764706,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1
JS-Projects,express,JS-Projects\express\query.js,query,23,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JS-Projects,express,JS-Projects\express\request.js,req,141,5.0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1
JS-Projects,express,JS-Projects\express\response.js,res,549,6.733333333333333,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1
JS-Projects,express,JS-Projects\express\utils.js,isAbsolute,5,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JS-Projects,express,JS-Projects\express\utils.js,normalizeType,5,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JS-Projects,express,JS-Projects\express\utils.js,normalizeTypes,9,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JS-Projects,express,JS-Projects\express\utils.js,compileETag,23,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JS-Projects,express,JS-Projects\express\utils.js,compileQueryParser,24,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JS-Projects,express,JS-Projects\express\utils.js,compileTrust,21,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JS-Projects,express,JS-Projects\express\utils.js,setCharset,14,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JS-Projects,express,JS-Projects\express\view.js,View,44,8.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\articulationPoints.js,articulationPoints,92,1.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\bellmanFord.js,bellmanFord,40,2.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\bfTravellingSalesman.js,bfTravellingSalesman,36,4.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\breadthFirstSearch.js,breadthFirstSearch,27,2.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\CountingSort.js,CountingSort,145,9.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\depthFirstSearch.js,depthFirstSearch,4,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\detectDirectedCycle.js,detectDirectedCycle,86,2.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\dijkstra.js,dijkstra,66,2.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\eulerianPath.js,eulerianPath,93,8.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\floydWarshall.js,floydWarshall,68,1.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\hamiltonianCycle.js,hamiltonianCycle,30,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\Knapsack.js,Knapsack,369,3.4285714285714284,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\KnapsackItem.js,KnapsackItem,52,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\kruskal.js,kruskal,54,4.0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\Matrix.js,shape,9,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\Matrix.js,validateSameShape,17,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\Matrix.js,generate,23,1.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\Matrix.js,zeros,3,1.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\Matrix.js,dot,28,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\Matrix.js,t,11,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\Matrix.js,walk,23,1.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\Matrix.js,getCellAtIndex,11,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\Matrix.js,updateCellAtIndex,11,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\Matrix.js,add,15,1.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\Matrix.js,mul,15,1.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\Matrix.js,sub,15,1.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\prim.js,prim,66,6.0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\RedBlackTree.js,RedBlackTree,555,2.6153846153846154,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
JS-Projects,javascript-algorithms,JS-Projects\javascript-algorithms\stronglyConnectedComponents.js,stronglyConnectedComponents,15,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
JS-Projects,crawler-url-parser,JS-Projects\crawler-url-parser\crawler-url-parser.js,parse,63,15.0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
JS-Projects,crawler-url-parser,JS-Projects\crawler-url-parser\crawler-url-parser.js,extract,51,5.0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0
